year-month-day,hour,pm2.5,DEWP,TEMP,PRES,cbwd,Iws,Is,Ir
2010-1-19,16,336,-3,2,1018,cv,1.34,0,0
2010-1-19,17,357,-2,2,1018,NE,0.89,0,0
2010-1-19,18,485,-3,1,1018,cv,0.89,0,0
2010-1-19,19,426,-3,2,1020,NW,1.79,0,0
2010-1-19,20,403,-3,1,1020,NW,4.92,0,0
2010-1-19,21,374,-3,0,1021,NW,6.71,0,0
2010-1-19,22,333,-3,0,1021,NW,8.5,0,0
2010-1-19,23,343,-3,1,1020,NW,11.63,0,0
2010-1-20,0,364,-2,0,1021,NW,14.76,0,0
2010-1-20,1,389,-2,-1,1022,NW,16.55,0,0
2010-1-20,2,368,-4,-2,1022,NW,19.68,0,0
2010-1-20,3,267,-2,-1,1023,NW,25.49,0,0
2010-1-20,4,71,-3,1,1023,NW,28.62,0,0
2010-1-20,5,81,-3,0,1024,NW,31.75,0,0
2010-1-20,6,51,-5,2,1026,NW,36.67,0,0
2010-1-20,7,49,-9,1,1027,NW,41.59,0,0
2010-1-20,8,44,-10,0,1028,NW,48.74,0,0
2010-1-20,9,45,-10,0,1030,NW,55.89,0,0
2010-1-20,10,35,-11,1,1032,NW,63.04,0,0
2010-1-20,11,29,-13,0,1033,NW,71.09,0,0
2010-1-20,12,27,-13,0,1033,NW,78.24,0,0
2010-1-20,13,29,-13,-1,1033,NE,8.05,0,0
2010-1-20,14,16,-13,-1,1032,NW,7.15,0,0
2010-1-20,15,23,-15,-1,1032,NE,5.81,0,0
2010-1-20,16,28,-14,-1,1033,NW,5.81,0,0
2010-1-20,17,22,-15,-2,1033,NW,12.96,0,0
2010-1-20,18,11,-16,-3,1034,NW,21.01,0,0
2010-1-20,19,25,-17,-4,1035,NW,28.16,0,0
2010-1-20,20,16,-19,-3,1036,NW,37.99,0,0
2010-1-20,21,20,-18,-4,1037,NW,46.93,0,0
2010-1-20,22,20,-19,-4,1038,NW,55.87,0,0
2010-1-20,23,18,-19,-5,1038,NW,65.7,0,0
2010-1-21,0,18,-20,-6,1038,NW,75.53,0,0
2010-1-21,1,17,-20,-6,1038,NW,85.36,0,0
2010-1-21,2,17,-20,-7,1038,NW,95.19,0,0
2010-1-21,3,17,-22,-8,1038,NW,103.24,0,0
2010-1-21,4,15,-23,-8,1038,NW,111.29,0,0
2010-1-21,5,19,-24,-9,1038,NW,118.44,0,0
2010-1-21,6,16,-24,-9,1038,NW,128.27,0,0
2010-1-21,7,18,-25,-9,1038,NW,138.1,0,0
2010-1-21,8,18,-25,-8,1039,NW,147.04,0,0
2010-1-21,9,18,-25,-8,1039,NW,155.98,0,0
2010-1-21,10,26,-22,-7,1039,NW,160.9,0,0
2010-1-21,11,26,-22,-7,1038,NE,3.13,0,0
2010-1-21,12,25,-22,-5,1037,NW,4.02,0,0
2010-1-21,13,24,-21,-5,1035,NE,3.13,0,0
2010-1-21,14,15,-21,-4,1034,SE,1.79,0,0
2010-1-21,15,17,-20,-3,1034,NE,1.79,0,0
2010-1-21,16,15,-21,-2,1033,NW,4.92,0,0
2010-1-21,17,21,-20,-2,1033,NW,10.73,0,0
2010-1-21,18,40,-20,-2,1034,NW,15.65,0,0
2010-1-21,19,51,-19,-3,1034,NW,21.46,0,0
2010-1-21,20,45,-19,-3,1035,NW,25.48,0,0
2010-1-21,21,61,-17,-8,1035,NE,0.89,0,0
2010-1-21,22,72,-18,-9,1035,NW,1.79,0,0
2010-1-21,23,38,-18,-9,1035,NW,3.58,0,0
2010-1-22,0,35,-18,-6,1036,NW,7.6,0,0
2010-1-22,1,29,-20,-4,1037,NW,17.43,0,0
2010-1-22,2,26,-21,-5,1037,NW,27.26,0,0
2010-1-22,3,18,-21,-6,1037,NW,35.31,0,0
2010-1-22,4,15,-20,-7,1036,NW,42.46,0,0
2010-1-22,5,15,-20,-7,1035,NW,48.27,0,0
2010-1-22,6,22,-20,-7,1035,NW,54.08,0,0
2010-1-22,7,21,-20,-7,1036,NW,59,0,0
2010-1-22,8,19,-19,-7,1036,NW,63.92,0,0
2010-1-22,9,22,-20,-5,1036,NW,67.94,0,0
2010-1-22,10,25,-19,-4,1036,NW,75.09,0,0
2010-1-22,11,22,-19,-4,1036,NW,84.03,0,0
2010-1-22,12,26,-19,-3,1035,NW,95.21,0,0
2010-1-22,13,32,-18,-3,1034,NW,105.04,0,0
2010-1-22,14,30,-19,-2,1033,NW,114.87,0,0
2010-1-22,15,32,-18,-2,1032,NW,124.7,0,0
2010-1-22,16,30,-18,-2,1032,NW,133.64,0,0
2010-1-22,17,32,-18,-2,1032,NW,139.45,0,0
2010-1-22,18,37,-18,-3,1032,NW,144.37,0,0
2010-1-22,19,49,-17,-5,1033,NW,149.29,0,0
2010-1-22,20,47,-18,-4,1033,NW,153.31,0,0
2010-1-22,21,39,-17,-4,1032,NW,159.12,0,0
2010-1-22,22,35,-17,-4,1032,NW,164.04,0,0
2010-1-22,23,48,-17,-7,1032,NW,168.06,0,0
2010-1-23,0,49,-17,-4,1033,NW,172.08,0,0
2010-1-23,1,24,-17,-8,1033,cv,0.89,0,0
2010-1-23,2,23,-17,-5,1032,NW,4.92,0,0
2010-1-23,3,20,-18,-6,1032,NW,8.05,0,0
2010-1-23,4,19,-18,-5,1031,NW,12.97,0,0
2010-1-23,5,16,-18,-6,1031,NW,16.1,0,0
2010-1-23,6,22,-18,-7,1031,NW,20.12,0,0
2010-1-23,7,24,-18,-7,1031,NW,24.14,0,0
2010-1-23,8,24,-18,-6,1031,NW,25.93,0,0
2010-1-23,9,41,-18,-2,1031,NW,30.85,0,0
2010-1-23,10,23,-17,-1,1031,NW,38.9,0,0
2010-1-23,11,19,-17,0,1030,NW,46.95,0,0
2010-1-23,12,15,-19,1,1029,NW,55,0,0
2010-1-23,13,19,-20,2,1027,NW,63.05,0,0
2010-1-23,14,17,-19,2,1025,NW,71.1,0,0
2010-1-23,15,17,-19,3,1024,NW,79.15,0,0
2010-1-23,16,22,-19,3,1024,NW,86.3,0,0
2010-1-23,17,NA,-18,2,1024,NW,91.22,0,0
2010-1-23,18,NA,-18,1,1024,NW,96.14,0,0
2010-1-23,19,NA,-17,0,1024,NW,100.16,0,0
2010-1-23,20,NA,-18,0,1024,SE,1.79,0,0
2010-1-23,21,NA,-15,-3,1024,cv,0.89,0,0
2010-1-23,22,NA,-16,0,1023,NW,1.79,0,0
2010-1-23,23,NA,-16,0,1023,NW,4.92,0,0
2010-1-24,0,NA,-15,-2,1022,NW,6.71,0,0
2010-1-24,1,NA,-14,-7,1022,cv,0.45,0,0
2010-1-24,2,NA,-14,-8,1021,NW,1.79,0,0
2010-1-24,3,NA,-16,-11,1021,NW,3.58,0,0
2010-1-24,4,NA,-14,-9,1019,NW,4.47,0,0
2010-1-24,5,NA,-15,-10,1019,cv,0.89,0,0
2010-1-24,6,NA,-16,-12,1019,SE,0.89,0,0
2010-1-24,7,NA,-15,-12,1019,cv,0.89,0,0
2010-1-24,8,NA,-16,-13,1019,NE,1.79,0,0
2010-1-24,9,NA,-13,-7,1020,cv,0.89,0,0
2010-1-24,10,NA,-12,-4,1019,cv,1.78,0,0
2010-1-24,11,NA,-13,0,1019,cv,2.67,0,0
2010-1-24,12,NA,-16,4,1018,NW,4.02,0,0
2010-1-24,13,NA,-19,5,1017,NW,13.85,0,0
2010-1-24,14,NA,-18,5,1017,NW,22.79,0,0
2010-1-24,15,NA,-19,5,1017,NW,32.62,0,0
2010-1-24,16,NA,-20,5,1018,NW,40.67,0,0
2010-1-24,17,NA,-19,3,1020,NW,49.61,0,0
2010-1-24,18,NA,-18,1,1023,NW,61.68,0,0
2010-1-24,19,NA,-20,-1,1027,NW,76.88,0,0
2010-1-24,20,NA,-20,-2,1028,NW,89.84,0,0
2010-1-24,21,NA,-21,-3,1029,NW,98.78,0,0
2010-1-24,22,NA,-25,-4,1030,NW,113.98,0,0
2010-1-24,23,NA,-26,-5,1031,NW,129.18,0,0
2010-1-25,0,NA,-25,-5,1031,NW,141.25,0,0
2010-1-25,1,NA,-25,-6,1031,NW,150.19,0,0
2010-1-25,2,NA,-24,-6,1032,NW,162.26,0,0
2010-1-25,3,NA,-24,-6,1033,NW,172.09,0,0
2010-1-25,4,NA,-23,-6,1033,NW,181.92,0,0
2010-1-25,5,NA,-22,-7,1033,NW,187.73,0,0
2010-1-25,6,NA,-21,-7,1033,NW,192.65,0,0
2010-1-25,7,NA,-21,-7,1034,NW,196.67,0,0
2010-1-25,8,NA,-21,-6,1035,NW,201.59,0,0
2010-1-25,9,NA,-21,-4,1036,NW,207.4,0,0
2010-1-25,10,NA,-22,-3,1036,NW,216.34,0,0
2010-1-25,11,NA,-22,-2,1036,NW,222.15,0,0
2010-1-25,12,NA,-23,-1,1035,NW,230.2,0,0
2010-1-25,13,NA,-26,1,1033,NW,238.25,0,0
2010-1-25,14,NA,-25,2,1032,NW,245.4,0,0
2010-1-25,15,NA,-25,2,1031,NW,252.55,0,0
2010-1-25,16,NA,-24,2,1031,NW,257.47,0,0
2010-1-25,17,NA,-22,1,1031,SE,4.02,0,0
2010-1-25,18,NA,-19,-1,1031,SE,7.15,0,0
2010-1-25,19,NA,-19,-1,1031,SE,10.28,0,0
2010-1-25,20,NA,-17,-4,1031,SE,12.07,0,0
2010-1-25,21,NA,-18,-1,1031,SE,15.2,0,0
2010-1-25,22,NA,-18,-5,1030,cv,0.89,0,0
2010-1-25,23,NA,-18,-3,1030,SE,3.13,0,0
2010-1-26,0,NA,-16,-9,1030,cv,0.89,0,0
2010-1-26,1,NA,-16,-8,1029,cv,1.78,0,0
2010-1-26,2,NA,-16,-11,1029,cv,2.23,0,0
2010-1-26,3,NA,-16,-12,1029,cv,3.12,0,0
2010-1-26,4,NA,-16,-10,1028,NW,3.13,0,0
2010-1-26,5,NA,-17,-10,1028,NW,4.92,0,0
2010-1-26,6,NA,-17,-12,1027,NW,6.71,0,0
2010-1-26,7,NA,-17,-10,1027,NW,8.5,0,0
2010-1-26,8,NA,-18,-13,1028,NE,1.79,0,0
2010-1-26,9,NA,-16,-8,1028,NW,4.02,0,0
2010-1-26,10,NA,-16,-6,1027,NW,5.81,0,0
2010-1-26,11,NA,-15,-3,1027,cv,0.89,0,0
2010-1-26,12,88,-15,-1,1025,SE,1.79,0,0
2010-1-26,13,85,-18,0,1024,SE,3.58,0,0
2010-1-26,14,90,-19,1,1023,cv,0.89,0,0
2010-1-26,15,127,-18,2,1021,SE,1.79,0,0
2010-1-26,16,144,-17,1,1021,SE,4.92,0,0
2010-1-26,17,203,-14,-1,1021,SE,5.81,0,0
2010-1-26,18,199,-13,-3,1021,SE,6.7,0,0
2010-1-26,19,231,-13,-3,1021,cv,0.89,0,0
2010-1-26,20,274,-11,-5,1020,NE,0.89,0,0
2010-1-26,21,340,-13,-6,1020,NW,1.79,0,0
2010-1-26,22,298,-11,-5,1020,cv,0.89,0,0
2010-1-26,23,268,-11,-4,1019,NW,1.79,0,0
2010-1-27,0,299,-11,-4,1019,NW,3.58,0,0
2010-1-27,1,300,-12,-3,1018,NW,5.37,0,0
2010-1-27,2,240,-11,-4,1017,NW,7.16,0,0
2010-1-27,3,213,-11,-4,1016,NW,10.29,0,0
2010-1-27,4,171,-12,-3,1016,NW,12.08,0,0
2010-1-27,5,153,-11,-4,1016,NW,15.21,0,0
2010-1-27,6,153,-11,-5,1015,NW,17,0,0
2010-1-27,7,140,-11,-4,1015,NW,18.79,0,0
2010-1-27,8,147,-11,-3,1015,NE,3.13,0,0
2010-1-27,9,158,-10,-1,1015,NE,6.26,0,0
2010-1-27,10,153,-9,1,1015,NE,9.39,0,0
2010-1-27,11,154,-9,3,1015,NW,1.79,0,0
2010-1-27,12,143,-9,4,1014,NW,4.92,0,0
2010-1-27,13,90,-9,6,1013,NW,8.05,0,0
2010-1-27,14,55,-13,8,1012,NW,16.1,0,0
2010-1-27,15,52,-14,8,1013,NW,24.15,0,0
2010-1-27,16,41,-14,7,1014,NW,32.2,0,0
2010-1-27,17,29,-13,7,1015,NW,39.35,0,0
2010-1-27,18,37,-13,5,1016,NW,47.4,0,0
2010-1-27,19,49,-12,4,1018,NW,52.32,0,0
2010-1-27,20,56,-13,3,1019,NW,56.34,0,0
2010-1-27,21,38,-14,3,1020,NW,62.15,0,0
2010-1-27,22,37,-14,3,1021,NW,67.96,0,0
2010-1-27,23,28,-14,0,1022,NW,71.98,0,0
2010-1-28,0,20,-13,-1,1023,NW,76.9,0,0
2010-1-28,1,22,-15,-1,1023,NE,7.15,0,0
2010-1-28,2,27,-15,-1,1024,NE,12.07,0,0
2010-1-28,3,34,-15,-2,1025,NE,16.09,0,0
2010-1-28,4,27,-15,-2,1025,NE,21.01,0,0
2010-1-28,5,32,-15,-3,1025,NE,25.03,0,0
2010-1-28,6,28,-15,-3,1025,NW,3.13,0,0
2010-1-28,7,28,-15,-3,1026,NW,8.05,0,0
2010-1-28,8,18,-16,-3,1027,NW,12.97,0,0
2010-1-28,9,17,-17,-2,1028,NW,20.12,0,0
2010-1-28,10,16,-18,-2,1029,NW,25.93,0,0
2010-1-28,11,18,-19,-1,1028,NW,35.76,0,0
2010-1-28,12,16,-21,1,1027,NW,44.7,0,0
2010-1-28,13,12,-24,1,1026,NW,53.64,0,0
2010-1-28,14,13,-25,1,1026,NW,62.58,0,0
2010-1-28,15,23,-25,1,1026,NW,72.41,0,0
2010-1-28,16,21,-24,1,1026,NW,82.24,0,0
2010-1-28,17,13,-25,0,1026,NW,91.18,0,0
2010-1-28,18,14,-22,0,1027,NW,99.23,0,0
2010-1-28,19,23,-20,-1,1027,NW,103.25,0,0
2010-1-28,20,16,-21,-1,1027,NW,105.04,0,0
2010-1-28,21,25,-21,-4,1028,NE,0.89,0,0
2010-1-28,22,20,-21,-2,1027,NW,4.02,0,0
2010-1-28,23,25,-22,-2,1027,NW,7.15,0,0
2010-1-29,0,19,-22,-1,1027,NW,12.07,0,0
2010-1-29,1,24,-21,-4,1027,NW,15.2,0,0
2010-1-29,2,25,-21,-4,1026,cv,0.89,0,0
2010-1-29,3,20,-19,-8,1026,NE,1.79,0,0
2010-1-29,4,24,-20,-7,1025,cv,0.89,0,0
2010-1-29,5,17,-20,-8,1024,NW,1.79,0,0
2010-1-29,6,10,-18,-10,1024,cv,0.89,0,0
2010-1-29,7,11,-21,-2,1024,NW,4.02,0,0
2010-1-29,8,16,-21,-1,1025,NW,9.83,0,0
2010-1-29,9,20,-24,1,1025,NW,17.88,0,0
2010-1-29,10,13,-25,2,1025,NW,26.82,0,0
2010-1-29,11,12,-24,3,1024,NW,33.97,0,0
2010-1-29,12,12,-25,4,1023,NW,42.02,0,0
2010-1-29,13,12,-24,5,1022,NW,50.07,0,0
2010-1-29,14,12,-25,6,1020,NW,57.22,0,0
2010-1-29,15,31,-25,6,1020,NW,65.27,0,0
2010-1-29,16,36,-23,6,1020,NW,72.42,0,0
2010-1-29,17,42,-22,5,1020,NW,78.23,0,0
2010-1-29,18,52,-21,5,1020,NW,84.04,0,0
2010-1-29,19,26,-20,5,1020,NW,89.85,0,0
2010-1-29,20,24,-20,3,1020,NW,93.87,0,0
2010-1-29,21,25,-20,3,1020,NW,97.89,0,0
2010-1-29,22,43,-19,3,1021,NW,101.02,0,0
2010-1-29,23,47,-19,3,1020,NW,105.94,0,0
2010-1-30,0,61,-18,0,1020,NW,109.96,0,0
2010-1-30,1,66,-18,0,1020,NW,114.88,0,0
2010-1-30,2,65,-15,-1,1020,cv,1.79,0,0
2010-1-30,3,70,-15,-2,1020,NW,0.89,0,0
2010-1-30,4,36,-16,-1,1020,NW,4.02,0,0
2010-1-30,5,37,-16,-4,1019,NW,8.94,0,0
2010-1-30,6,22,-15,-5,1020,cv,0.89,0,0
2010-1-30,7,24,-16,-5,1020,NW,3.13,0,0
2010-1-30,8,29,-15,-6,1021,cv,0.89,0,0
2010-1-30,9,35,-15,0,1021,NW,4.02,0,0
2010-1-30,10,35,-18,3,1021,NW,8.04,0,0
2010-1-30,11,33,-21,5,1020,NW,12.96,0,0
2010-1-30,12,32,-22,6,1020,NW,18.77,0,0
2010-1-30,13,25,-22,7,1019,NW,25.92,0,0
2010-1-30,14,16,-22,7,1018,NW,35.75,0,0
2010-1-30,15,26,-23,7,1018,NW,45.58,0,0
2010-1-30,16,32,-23,7,1017,NW,52.73,0,0
2010-1-30,17,36,-22,6,1018,NW,58.54,0,0
2010-1-30,18,37,-21,5,1018,NW,64.35,0,0
2010-1-30,19,45,-21,5,1019,NW,70.16,0,0
2010-1-30,20,71,-19,4,1019,NW,74.18,0,0
2010-1-30,21,67,-19,5,1020,NW,78.2,0,0
2010-1-30,22,69,-19,2,1020,NW,81.33,0,0
2010-1-30,23,94,-18,2,1021,NW,84.46,0,0
2010-1-31,0,85,-18,1,1021,NW,87.59,0,0
2010-1-31,1,35,-18,1,1021,NW,90.72,0,0
2010-1-31,2,26,-16,-3,1022,NW,93.85,0,0
2010-1-31,3,24,-15,-2,1022,NW,95.64,0,0
2010-1-31,4,20,-15,0,1022,NW,99.66,0,0
2010-1-31,5,16,-17,1,1023,NW,105.47,0,0
2010-1-31,6,18,-15,0,1023,NW,109.49,0,0
2010-1-31,7,19,-18,0,1025,NW,113.51,0,0
2010-1-31,8,22,-17,0,1025,NW,116.64,0,0
2010-1-31,9,17,-17,2,1026,NW,120.66,0,0
2010-1-31,10,18,-19,3,1026,NW,129.6,0,0
2010-1-31,11,11,-19,4,1026,NW,138.54,0,0
2010-1-31,12,11,-20,5,1025,NW,145.69,0,0
2010-1-31,13,16,-17,5,1024,NE,4.02,0,0
2010-1-31,14,18,-18,6,1024,NE,7.15,0,0
2010-1-31,15,17,-18,6,1024,cv,0.89,0,0
2010-1-31,16,19,-18,5,1024,SE,1.79,0,0
2010-1-31,17,26,-17,4,1024,SE,3.58,0,0
2010-1-31,18,24,-17,1,1024,NE,1.79,0,0
2010-1-31,19,54,-15,-1,1025,NE,2.68,0,0
2010-1-31,20,71,-13,-1,1025,cv,0.89,0,0
2010-1-31,21,129,-8,-1,1026,SE,5.81,0,0
2010-1-31,22,145,-7,-2,1027,SE,10.73,0,0
2010-1-31,23,101,-7,-2,1027,SE,13.86,0,0
2010-2-1,0,65,-8,-3,1027,SE,15.65,0,0
2010-2-1,1,70,-9,-4,1027,NE,0.89,0,0
2010-2-1,2,67,-9,-4,1027,NE,1.78,0,0
2010-2-1,3,76,-9,-4,1027,cv,0.89,0,0
2010-2-1,4,76,-9,-4,1026,SE,0.89,0,0
2010-2-1,5,68,-9,-5,1027,cv,0.89,0,0
2010-2-1,6,73,-10,-4,1027,SE,0.89,0,0
2010-2-1,7,73,-10,-4,1027,cv,0.89,0,0
2010-2-1,8,64,-10,-6,1028,NE,0.89,0,0
2010-2-1,9,53,-9,-3,1028,SE,1.79,0,0
2010-2-1,10,72,-9,-2,1028,cv,0.89,0,0
2010-2-1,11,78,-9,-1,1028,SE,1.79,0,0
2010-2-1,12,72,-10,0,1027,SE,6.71,0,0
2010-2-1,13,56,-12,0,1026,SE,10.73,0,0
2010-2-1,14,54,-14,1,1026,SE,14.75,0,0
2010-2-1,15,40,-14,0,1025,SE,16.54,0,0
2010-2-1,16,49,-12,0,1026,SE,19.67,0,0
2010-2-1,17,63,-10,-1,1025,SE,21.46,0,0
2010-2-1,18,66,-9,-2,1026,SE,23.25,0,0
2010-2-1,19,64,-10,-2,1026,SE,26.38,0,0
2010-2-1,20,63,-10,-4,1027,SE,30.4,0,0
2010-2-1,21,65,-10,-5,1027,SE,34.42,0,0
2010-2-1,22,64,-10,-5,1027,SE,39.34,0,0
2010-2-1,23,64,-11,-7,1027,SE,41.13,0,0
2010-2-2,0,62,-10,-7,1028,SE,42.92,0,0
2010-2-2,1,56,-11,-8,1028,cv,0.89,0,0
2010-2-2,2,87,-11,-9,1028,cv,1.34,0,0
2010-2-2,3,72,-11,-10,1028,NE,1.79,0,0
2010-2-2,4,104,-12,-10,1028,cv,0.89,0,0
2010-2-2,5,97,-13,-11,1028,NE,0.89,0,0
2010-2-2,6,96,-11,-9,1028,cv,0.89,0,0
2010-2-2,7,86,-11,-8,1028,SE,0.89,0,0
2010-2-2,8,85,-10,-7,1029,NW,1.79,0,0
2010-2-2,9,92,-14,-6,1029,NE,4.92,0,0
2010-2-2,10,55,-18,-5,1029,NE,10.73,0,0
2010-2-2,11,36,-20,-3,1029,NE,14.75,0,0
2010-2-2,12,27,-20,-2,1028,NE,16.54,0,0
2010-2-2,13,25,-20,-1,1028,NE,18.33,0,0
2010-2-2,14,28,-20,0,1027,cv,1.79,0,0
2010-2-2,15,32,-22,0,1027,cv,2.68,0,0
2010-2-2,16,35,-22,1,1027,cv,3.57,0,0
2010-2-2,17,43,-19,-2,1027,NE,1.79,0,0
2010-2-2,18,70,-20,-4,1028,NW,3.13,0,0
2010-2-2,19,83,-21,-3,1029,NW,4.02,0,0
2010-2-2,20,66,-19,-6,1029,cv,0.89,0,0
2010-2-2,21,70,-16,-7,1029,NE,0.89,0,0
2010-2-2,22,80,-21,-5,1030,NW,1.79,0,0
2010-2-2,23,88,-19,-8,1030,NW,4.92,0,0
2010-2-3,0,69,-20,-8,1030,NW,8.05,0,0
2010-2-3,1,71,-21,-8,1030,cv,0.89,0,0
2010-2-3,2,62,-18,-10,1030,NE,0.89,0,0
2010-2-3,3,73,-17,-10,1030,cv,0.89,0,0
2010-2-3,4,107,-17,-12,1030,SE,0.89,0,0
2010-2-3,5,94,-17,-13,1030,NW,1.79,0,0
2010-2-3,6,121,-17,-13,1030,NW,4.92,0,0
2010-2-3,7,132,-19,-11,1030,cv,0.89,0,0
2010-2-3,8,161,-18,-11,1030,cv,1.34,0,0
2010-2-3,9,120,-18,-8,1030,NW,1.79,0,0
2010-2-3,10,72,-19,-4,1030,NE,3.13,0,0
2010-2-3,11,58,-20,-2,1030,NW,4.92,0,0
2010-2-3,12,34,-22,0,1029,NW,12.07,0,0
2010-2-3,13,14,-23,1,1027,NW,19.22,0,0
2010-2-3,14,17,-24,1,1026,NW,28.16,0,0
2010-2-3,15,15,-25,2,1026,NW,37.1,0,0
2010-2-3,16,23,-22,2,1026,NW,46.93,0,0
2010-2-3,17,34,-21,1,1026,NW,54.08,0,0
2010-2-3,18,96,-22,1,1026,NW,59,0,0
2010-2-3,19,87,-17,0,1027,NW,63.02,0,0
2010-2-3,20,87,-20,-4,1027,cv,0.89,0,0
2010-2-3,21,95,-20,-5,1028,NW,1.79,0,0
2010-2-3,22,105,-21,-6,1028,NW,4.92,0,0
2010-2-3,23,114,-21,-7,1028,cv,0.45,0,0
2010-2-4,0,103,-21,-7,1028,NW,1.79,0,0
2010-2-4,1,99,-21,-8,1028,NW,4.92,0,0
2010-2-4,2,102,-21,-9,1028,cv,0.89,0,0
2010-2-4,3,104,-19,-10,1028,cv,1.34,0,0
2010-2-4,4,78,-19,-10,1028,NW,1.79,0,0
2010-2-4,5,33,-19,-12,1028,cv,0.89,0,0
2010-2-4,6,29,-18,-12,1028,SE,0.89,0,0
2010-2-4,7,27,-20,-15,1028,NW,4.02,0,0
2010-2-4,8,27,-17,-10,1028,NW,8.04,0,0
2010-2-4,9,26,-19,-5,1028,NW,12.06,0,0
2010-2-4,10,33,-20,-3,1028,NW,15.19,0,0
2010-2-4,11,29,-20,-2,1028,NE,4.02,0,0
2010-2-4,12,31,-22,0,1027,NW,3.13,0,0
2010-2-4,13,28,-22,1,1025,NW,7.15,0,0
2010-2-4,14,28,-22,1,1025,NE,1.79,0,0
2010-2-4,15,61,-23,1,1024,NE,4.92,0,0
2010-2-4,16,64,-23,1,1024,NE,6.71,0,0
2010-2-4,17,80,-22,0,1024,NE,8.5,0,0
2010-2-4,18,91,-20,-4,1025,NE,11.63,0,0
2010-2-4,19,79,-22,-3,1026,NE,14.76,0,0
2010-2-4,20,48,-22,-3,1026,NE,15.65,0,0
2010-2-4,21,59,-20,-5,1027,NW,1.79,0,0
2010-2-4,22,82,-21,-3,1027,cv,0.89,0,0
2010-2-4,23,63,-19,-4,1027,NE,1.79,0,0
2010-2-5,0,48,-19,-4,1027,NE,4.92,0,0
2010-2-5,1,54,-19,-4,1027,NE,8.05,0,0
2010-2-5,2,42,-19,-4,1028,cv,0.89,0,0
2010-2-5,3,47,-19,-5,1028,NE,1.79,0,0
2010-2-5,4,87,-15,-5,1028,SE,1.79,0,0
2010-2-5,5,105,-13,-6,1028,NE,0.89,0,0
2010-2-5,6,90,-13,-7,1029,cv,0.89,0,0
2010-2-5,7,101,-12,-7,1030,cv,1.78,0,0
2010-2-5,8,126,-19,-6,1030,NE,3.13,0,0
2010-2-5,9,114,-18,-5,1031,NE,4.92,0,0
2010-2-5,10,103,-14,-4,1031,cv,1.79,0,0
2010-2-5,11,114,-13,-3,1031,SE,1.79,0,0
2010-2-5,12,100,-14,-2,1031,SE,3.58,0,0
2010-2-5,13,72,-13,-1,1030,SE,6.71,0,0
2010-2-5,14,68,-14,-1,1029,cv,1.79,0,0
2010-2-5,15,72,-13,-1,1029,SE,1.79,0,0
2010-2-5,16,71,-12,-1,1029,SE,3.58,0,0
2010-2-5,17,80,-12,-2,1030,SE,5.37,0,0
2010-2-5,18,70,-12,-4,1030,SE,6.26,0,0
2010-2-5,19,63,-13,-4,1031,SE,8.05,0,0
2010-2-5,20,67,-13,-5,1031,SE,8.94,0,0
2010-2-5,21,62,-12,-5,1032,SE,9.83,0,0
2010-2-5,22,69,-12,-6,1033,SE,11.62,0,0
2010-2-5,23,58,-11,-6,1033,SE,13.41,0,0
2010-2-6,0,51,-11,-7,1033,SE,15.2,0,0
2010-2-6,1,51,-11,-8,1033,SE,16.99,0,0
2010-2-6,2,54,-11,-8,1033,SE,18.78,0,0
2010-2-6,3,45,-11,-8,1033,SE,20.57,0,0
2010-2-6,4,47,-11,-7,1032,SE,23.7,0,0
2010-2-6,5,85,-11,-7,1032,SE,25.49,0,0
2010-2-6,6,78,-12,-7,1032,SE,27.28,0,0
2010-2-6,7,68,-12,-7,1032,SE,29.07,0,0
2010-2-6,8,64,-13,-7,1033,cv,0.89,0,0
2010-2-6,9,65,-12,-6,1033,SE,1.79,1,0
2010-2-6,10,80,-11,-5,1032,SE,4.92,0,0
2010-2-6,11,74,-11,-4,1032,SE,8.05,0,0
2010-2-6,12,93,-11,-3,1031,SE,11.18,0,0
2010-2-6,13,77,-11,-3,1030,SE,15.2,0,0
2010-2-6,14,67,-12,-2,1029,SE,19.22,0,0
2010-2-6,15,84,-12,-2,1029,SE,22.35,0,0
2010-2-6,16,77,-12,-2,1028,SE,25.48,0,0
2010-2-6,17,83,-12,-2,1027,SE,29.5,0,0
2010-2-6,18,82,-10,-3,1028,SE,33.52,0,0
2010-2-6,19,100,-9,-3,1029,SE,35.31,1,0
2010-2-6,20,189,-7,-4,1029,SE,37.1,2,0
2010-2-6,21,99,-6,-5,1028,SE,38.89,3,0
2010-2-6,22,71,-6,-5,1028,SE,42.02,4,0
2010-2-6,23,43,-6,-5,1027,SE,45.15,5,0
2010-2-7,0,64,-6,-5,1027,SE,46.94,6,0
2010-2-7,1,68,-7,-5,1026,SE,48.73,7,0
2010-2-7,2,69,-7,-5,1025,cv,0.89,8,0
2010-2-7,3,65,-7,-5,1025,cv,1.78,9,0
2010-2-7,4,71,-7,-6,1024,NW,0.89,10,0
2010-2-7,5,77,-7,-6,1024,cv,0.89,0,0
2010-2-7,6,81,-7,-6,1024,NW,0.89,0,0
2010-2-7,7,88,-7,-6,1023,NW,1.78,0,0
2010-2-7,8,90,-6,-5,1024,NE,1.79,0,0
2010-2-7,9,92,-6,-5,1024,NW,1.79,1,0
2010-2-7,10,88,-6,-4,1023,NW,3.58,0,0
2010-2-7,11,80,-6,-4,1023,cv,0.89,0,0
